,i,t,m,Males 00-03,Females 00-03,Males 04-08,Females 04-08,Males 09-13,Females 09-13,Males 14-18,Females 14-18,Males 19-30,Females 19-30,Males 31-50,Females 31-50,Males 51-99,Females 51-99,log HSize,Rural,total,under_4,frac_under_4,under_9,frac_under_9
2682,2683,2000,Suroccidente,1,2,1,0,0,2,0,0,0,2,2,0,1,0,2.397895273,1,11,3,0.2727272727272727,4,0.36363636363636365
2692,2693,2000,Suroccidente,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1.609437912,1,5,1,0.2,3,0.6
2693,2694,2000,Suroccidente,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1.098612289,1,3,1,0.3333333333333333,1,0.3333333333333333
2694,2695,2000,Suroccidente,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.6931471806,1,2,0,0.0,1,0.5
2695,2696,2000,Suroccidente,0,1,2,0,2,0,1,0,0,0,1,1,0,0,2.079441542,1,8,1,0.125,3,0.375
2696,2697,2000,Suroccidente,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1.386294361,1,4,0,0.0,0,0.0
2697,2698,2000,Suroccidente,0,2,1,0,0,2,0,0,0,1,1,0,0,1,2.079441542,1,8,2,0.25,3,0.375
2698,2699,2000,Suroccidente,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1.791759469,1,6,1,0.16666666666666666,3,0.5
2707,2708,2000,Suroccidente,2,0,1,1,1,1,1,1,0,0,1,1,0,0,2.302585093,1,10,2,0.2,4,0.4
2708,2709,2000,Suroccidente,0,2,1,2,2,1,0,0,0,0,1,1,0,0,2.302585093,1,10,2,0.2,5,0.5
2709,2710,2000,Suroccidente,2,1,1,1,0,0,0,0,1,1,0,0,0,0,1.945910149,1,7,3,0.42857142857142855,5,0.7142857142857143
2710,2711,2000,Suroccidente,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1.098612289,1,3,1,0.3333333333333333,2,0.6666666666666666
2711,2712,2000,Suroccidente,0,0,2,0,1,0,0,0,0,0,0,1,0,1,1.609437912,1,5,0,0.0,2,0.4
2712,2713,2000,Suroccidente,1,2,0,2,1,1,0,0,0,0,1,1,0,0,2.197224577,1,9,3,0.3333333333333333,5,0.5555555555555556
2713,2714,2000,Suroccidente,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1.098612289,1,3,2,0.6666666666666666,2,0.6666666666666666
2714,2715,2000,Suroccidente,1,0,0,3,1,1,0,2,0,0,1,1,0,0,2.302585093,1,10,1,0.1,4,0.4
2715,2716,2000,Suroccidente,2,0,2,1,1,1,0,0,0,1,1,1,0,1,2.397895273,1,11,2,0.18181818181818182,5,0.45454545454545453
2716,2717,2000,Suroccidente,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1.791759469,1,6,2,0.3333333333333333,4,0.6666666666666666
2717,2718,2000,Suroccidente,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1.098612289,1,3,0,0.0,0,0.0
2718,2719,2000,Suroccidente,1,0,0,3,0,0,0,0,1,1,0,0,0,0,1.791759469,1,6,1,0.16666666666666666,4,0.6666666666666666
2870,2871,2000,Suroccidente,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806,1,2,0,0.0,0,0.0
2871,2872,2000,Suroccidente,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289,1,3,1,0.3333333333333333,1,0.3333333333333333
2872,2873,2000,Suroccidente,0,0,0,1,3,0,1,1,2,0,1,1,0,0,2.302585093,1,10,0,0.0,1,0.1
2873,2874,2000,Suroccidente,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1,0,0.0,0,0.0
2874,2875,2000,Suroccidente,0,0,0,0,0,0,2,1,1,1,0,1,0,0,1.791759469,1,6,0,0.0,0,0.0
2875,2876,2000,Suroccidente,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1.386294361,1,4,0,0.0,3,0.75
2876,2877,2000,Suroccidente,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1.609437912,1,5,2,0.4,3,0.6
2877,2878,2000,Suroccidente,0,0,1,0,2,0,1,0,0,0,1,1,0,0,1.791759469,1,6,0,0.0,1,0.16666666666666666
2878,2879,2000,Suroccidente,0,0,0,0,1,0,0,3,0,0,1,1,0,0,1.791759469,1,6,0,0.0,0,0.0
2879,2880,2000,Suroccidente,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1.386294361,1,4,1,0.25,1,0.25
2880,2881,2000,Suroccidente,1,0,0,0,0,0,0,2,0,0,1,1,2,1,2.079441542,1,8,1,0.125,1,0.125
2881,2882,2000,Suroccidente,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1.386294361,1,4,1,0.25,1,0.25
2882,2883,2000,Suroccidente,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1.386294361,1,4,0,0.0,0,0.0
2883,2884,2000,Suroccidente,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289,1,3,1,0.3333333333333333,1,0.3333333333333333
2884,2885,2000,Suroccidente,0,0,2,1,1,0,1,0,0,0,1,1,0,0,1.945910149,1,7,0,0.0,3,0.42857142857142855
2885,2886,2000,Suroccidente,0,0,2,0,1,1,0,0,0,0,1,1,0,0,1.791759469,1,6,0,0.0,2,0.3333333333333333
2886,2887,2000,Suroccidente,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1.386294361,1,4,1,0.25,2,0.5
2887,2888,2000,Suroccidente,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1.791759469,1,6,2,0.3333333333333333,4,0.6666666666666666
2888,2889,2000,Suroccidente,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1.386294361,1,4,0,0.0,0,0.0
2889,2890,2000,Suroccidente,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1.386294361,1,4,1,0.25,2,0.5
2890,2891,2000,Suroccidente,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1.609437912,1,5,0,0.0,1,0.2
2891,2892,2000,Suroccidente,1,0,2,0,1,0,0,0,0,1,0,0,0,0,1.609437912,1,5,1,0.2,3,0.6
2892,2893,2000,Suroccidente,1,0,2,0,1,0,2,0,0,0,1,1,0,0,2.079441542,1,8,1,0.125,3,0.375
2893,2894,2000,Suroccidente,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1.098612289,1,3,2,0.6666666666666666,2,0.6666666666666666
2894,2895,2000,Suroccidente,1,1,1,0,1,0,1,1,2,1,0,2,1,0,2.48490665,1,12,2,0.16666666666666666,3,0.25
2895,2896,2000,Suroccidente,1,1,1,1,2,0,0,1,0,0,1,1,0,0,2.197224577,1,9,2,0.2222222222222222,4,0.4444444444444444
2896,2897,2000,Suroccidente,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1.791759469,1,6,0,0.0,1,0.16666666666666666
2897,2898,2000,Suroccidente,0,0,0,0,0,0,4,1,0,1,0,0,0,1,1.945910149,1,7,0,0.0,0,0.0
2898,2899,2000,Suroccidente,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1.609437912,1,5,1,0.2,2,0.4
2899,2900,2000,Suroccidente,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1.386294361,1,4,1,0.25,2,0.5
2900,2901,2000,Suroccidente,0,0,2,1,0,0,0,0,0,1,1,0,0,0,1.609437912,1,5,0,0.0,3,0.6
2901,2902,2000,Suroccidente,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.6931471806,1,2,0,0.0,0,0.0
2902,2903,2000,Suroccidente,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.6931471806,1,2,0,0.0,0,0.0
2903,2904,2000,Suroccidente,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1.098612289,1,3,0,0.0,0,0.0
2904,2905,2000,Suroccidente,0,0,1,1,1,2,1,1,0,0,1,1,0,0,2.197224577,1,9,0,0.0,2,0.2222222222222222
2905,2906,2000,Suroccidente,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1.609437912,1,5,1,0.2,2,0.4
2906,2907,2000,Suroccidente,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1.098612289,1,3,0,0.0,0,0.0
2907,2908,2000,Suroccidente,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1.386294361,1,4,0,0.0,0,0.0
2908,2909,2000,Suroccidente,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.6931471806,1,2,0,0.0,0,0.0
2909,2910,2000,Suroccidente,0,0,0,0,1,0,2,0,0,0,0,1,1,0,1.609437912,1,5,0,0.0,0,0.0
2910,2911,2000,Suroccidente,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.6931471806,1,2,0,0.0,0,0.0
2911,2912,2000,Suroccidente,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1.609437912,1,5,0,0.0,0,0.0
2928,2929,2000,Suroccidente,1,0,2,0,0,0,0,0,0,1,1,0,0,2,1.945910149,1,7,1,0.14285714285714285,3,0.42857142857142855
2929,2930,2000,Suroccidente,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1.386294361,1,4,2,0.5,2,0.5
2930,2931,2000,Suroccidente,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1.609437912,1,5,0,0.0,2,0.4
2931,2932,2000,Suroccidente,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.098612289,1,3,0,0.0,1,0.3333333333333333
2932,2933,2000,Suroccidente,0,0,0,0,1,2,0,0,0,0,1,1,0,0,1.609437912,1,5,0,0.0,0,0.0
2933,2934,2000,Suroccidente,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1.386294361,1,4,0,0.0,0,0.0
2934,2935,2000,Suroccidente,0,0,0,0,0,1,0,2,0,0,0,0,1,1,1.609437912,1,5,0,0.0,0,0.0
2935,2936,2000,Suroccidente,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1.386294361,1,4,0,0.0,0,0.0
2936,2937,2000,Suroccidente,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1.386294361,1,4,2,0.5,3,0.75
2937,2938,2000,Suroccidente,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1.386294361,1,4,2,0.5,2,0.5
2938,2939,2000,Suroccidente,1,0,1,1,0,1,2,0,0,0,1,1,0,0,2.079441542,1,8,1,0.125,3,0.375
2939,2940,2000,Suroccidente,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1.386294361,1,4,0,0.0,0,0.0
2940,2941,2000,Suroccidente,0,1,0,0,0,0,0,1,2,2,1,1,0,0,2.079441542,1,8,1,0.125,1,0.125
2941,2942,2000,Suroccidente,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1.609437912,1,5,2,0.4,3,0.6
2942,2943,2000,Suroccidente,2,0,0,1,0,0,1,0,1,2,1,0,0,1,2.197224577,1,9,2,0.2222222222222222,3,0.3333333333333333
2943,2944,2000,Suroccidente,1,0,0,1,0,1,0,2,0,0,1,1,0,0,1.945910149,1,7,1,0.14285714285714285,2,0.2857142857142857
2944,2945,2000,Suroccidente,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1.609437912,1,5,0,0.0,0,0.0
2945,2946,2000,Suroccidente,0,2,0,1,0,1,0,0,1,1,0,0,0,0,1.791759469,1,6,2,0.3333333333333333,3,0.5
2946,2947,2000,Suroccidente,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1.609437912,1,5,1,0.2,1,0.2
2960,2961,2000,Suroccidente,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1.609437912,1,5,1,0.2,3,0.6
2961,2962,2000,Suroccidente,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1.609437912,1,5,1,0.2,2,0.4
2962,2963,2000,Suroccidente,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.6931471806,1,2,0,0.0,0,0.0
2963,2964,2000,Suroccidente,1,1,2,0,1,0,1,1,0,0,0,0,0,1,2.079441542,1,8,2,0.25,4,0.5
2964,2965,2000,Suroccidente,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1.386294361,1,4,0,0.0,0,0.0
2965,2966,2000,Suroccidente,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1.609437912,1,5,1,0.2,1,0.2
2966,2967,2000,Suroccidente,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1.098612289,1,3,0,0.0,2,0.6666666666666666
2967,2968,2000,Suroccidente,0,1,1,0,2,0,0,0,0,1,0,1,0,0,1.791759469,1,6,1,0.16666666666666666,2,0.3333333333333333
2968,2969,2000,Suroccidente,0,0,0,1,2,0,1,0,0,0,1,1,0,0,1.791759469,1,6,0,0.0,1,0.16666666666666666
2969,2970,2000,Suroccidente,1,1,0,3,1,1,1,0,1,2,1,1,0,0,2.564949357,1,13,2,0.15384615384615385,5,0.38461538461538464
2970,2971,2000,Suroccidente,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1.098612289,1,3,0,0.0,1,0.3333333333333333
2971,2972,2000,Suroccidente,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1.098612289,1,3,0,0.0,0,0.0
2972,2973,2000,Suroccidente,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1.386294361,1,4,0,0.0,0,0.0
2973,2974,2000,Suroccidente,0,0,1,1,0,3,1,1,0,0,0,1,0,0,2.079441542,1,8,0,0.0,2,0.25
2974,2975,2000,Suroccidente,1,3,0,2,0,2,1,1,1,2,0,1,0,0,2.63905733,1,14,4,0.2857142857142857,6,0.42857142857142855
2975,2976,2000,Suroccidente,0,0,2,0,0,1,0,0,0,0,0,1,0,0,1.386294361,1,4,0,0.0,2,0.5
2976,2977,2000,Suroccidente,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.098612289,1,3,0,0.0,0,0.0
2986,2987,2000,Suroccidente,1,1,0,2,3,0,1,1,0,0,1,1,0,0,2.397895273,1,11,2,0.18181818181818182,4,0.36363636363636365
2987,2988,2000,Suroccidente,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.6931471806,1,2,0,0.0,0,0.0
2988,2989,2000,Suroccidente,1,0,0,1,1,0,1,1,1,0,1,1,1,0,2.197224577,1,9,1,0.1111111111111111,2,0.2222222222222222
2989,2990,2000,Suroccidente,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806,1,2,0,0.0,0,0.0
2990,2991,2000,Suroccidente,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1.098612289,1,3,0,0.0,0,0.0
2991,2992,2000,Suroccidente,2,0,0,1,0,0,0,0,0,1,1,0,0,0,1.609437912,1,5,2,0.4,3,0.6
2992,2993,2000,Suroccidente,0,1,1,1,2,0,0,0,0,0,1,1,0,0,1.945910149,1,7,1,0.14285714285714285,3,0.42857142857142855
2993,2994,2000,Suroccidente,0,0,2,0,1,0,0,0,0,1,1,0,0,0,1.609437912,1,5,0,0.0,2,0.4
2994,2995,2000,Suroccidente,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1.609437912,1,5,1,0.2,1,0.2
2995,2996,2000,Suroccidente,2,1,2,0,0,0,0,0,1,1,0,0,0,0,1.945910149,1,7,3,0.42857142857142855,5,0.7142857142857143
2996,2997,2000,Suroccidente,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1.386294361,1,4,1,0.25,2,0.5
2997,2998,2000,Suroccidente,0,0,1,0,0,0,0,0,1,1,0,2,0,0,1.609437912,1,5,0,0.0,1,0.2
3030,3031,2000,Suroccidente,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1.609437912,1,5,2,0.4,3,0.6
3031,3032,2000,Suroccidente,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1.609437912,1,5,2,0.4,3,0.6
3032,3033,2000,Suroccidente,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.6931471806,1,2,0,0.0,0,0.0
3033,3034,2000,Suroccidente,1,1,1,0,0,0,1,1,0,3,0,0,1,1,2.302585093,1,10,2,0.2,3,0.3
3034,3035,2000,Suroccidente,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1.098612289,1,3,0,0.0,1,0.3333333333333333
3035,3036,2000,Suroccidente,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1.098612289,1,3,0,0.0,0,0.0
3036,3037,2000,Suroccidente,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1.386294361,1,4,1,0.25,2,0.5
3055,3056,2000,Suroccidente,0,0,0,0,0,1,1,2,1,0,1,1,0,0,1.945910149,1,7,0,0.0,0,0.0
3056,3057,2000,Suroccidente,0,0,0,0,1,0,2,1,0,1,1,0,0,0,1.791759469,1,6,0,0.0,0,0.0
3057,3058,2000,Suroccidente,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1.098612289,1,3,1,0.3333333333333333,2,0.6666666666666666
3058,3059,2000,Suroccidente,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806,1,2,0,0.0,0,0.0
3059,3060,2000,Suroccidente,0,0,1,0,0,2,0,0,0,0,1,1,0,0,1.609437912,1,5,0,0.0,1,0.2
3060,3061,2000,Suroccidente,0,0,0,0,2,0,0,1,0,0,1,1,0,0,1.609437912,1,5,0,0.0,0,0.0
3061,3062,2000,Suroccidente,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1.098612289,1,3,0,0.0,2,0.6666666666666666
3062,3063,2000,Suroccidente,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1.791759469,1,6,0,0.0,0,0.0
3063,3064,2000,Suroccidente,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1.945910149,1,7,1,0.14285714285714285,3,0.42857142857142855
3064,3065,2000,Suroccidente,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1.945910149,1,7,1,0.14285714285714285,2,0.2857142857142857
3065,3066,2000,Suroccidente,0,0,0,0,1,0,2,0,0,0,0,1,1,0,1.609437912,1,5,0,0.0,0,0.0
3066,3067,2000,Suroccidente,0,0,1,1,0,2,1,1,2,0,1,1,0,0,2.302585093,1,10,0,0.0,2,0.2
3067,3068,2000,Suroccidente,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6931471806,1,2,0,0.0,0,0.0
3068,3069,2000,Suroccidente,0,2,0,1,1,1,1,0,0,0,1,1,0,0,2.079441542,1,8,2,0.25,3,0.375
3069,3070,2000,Suroccidente,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1.386294361,1,4,0,0.0,1,0.25
3070,3071,2000,Suroccidente,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1.609437912,1,5,1,0.2,2,0.4
3071,3072,2000,Suroccidente,0,2,2,0,0,2,0,0,0,1,1,0,0,0,2.079441542,1,8,2,0.25,4,0.5
3072,3073,2000,Suroccidente,0,1,0,2,0,1,0,0,1,1,0,0,0,0,1.791759469,1,6,1,0.16666666666666666,3,0.5
3073,3074,2000,Suroccidente,2,0,2,1,1,0,0,0,1,1,0,0,0,0,2.079441542,1,8,2,0.25,5,0.625
3074,3075,2000,Suroccidente,3,2,0,0,1,0,0,0,0,1,1,1,1,1,2.397895273,1,11,5,0.45454545454545453,5,0.45454545454545453
3075,3076,2000,Suroccidente,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1.945910149,1,7,2,0.2857142857142857,4,0.5714285714285714
3076,3077,2000,Suroccidente,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6931471806,1,2,0,0.0,0,0.0
3077,3078,2000,Suroccidente,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1.609437912,1,5,0,0.0,1,0.2
3078,3079,2000,Suroccidente,0,1,0,1,2,1,1,1,0,0,1,1,0,0,2.197224577,1,9,1,0.1111111111111111,2,0.2222222222222222
3079,3080,2000,Suroccidente,0,1,0,2,2,1,0,1,0,0,0,1,0,0,2.079441542,1,8,1,0.125,3,0.375
3080,3081,2000,Suroccidente,0,0,1,2,1,1,0,0,0,0,0,1,0,0,1.791759469,1,6,0,0.0,3,0.5
3081,3082,2000,Suroccidente,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289,1,3,1,0.3333333333333333,1,0.3333333333333333
3082,3083,2000,Suroccidente,1,0,3,0,1,0,1,1,0,0,1,1,0,0,2.197224577,1,9,1,0.1111111111111111,4,0.4444444444444444
3083,3084,2000,Suroccidente,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1,0,0.0,0,0.0
3084,3085,2000,Suroccidente,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1.098612289,1,3,0,0.0,0,0.0
3085,3086,2000,Suroccidente,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.098612289,1,3,1,0.3333333333333333,1,0.3333333333333333
3086,3087,2000,Suroccidente,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1.098612289,1,3,0,0.0,2,0.6666666666666666
3087,3088,2000,Suroccidente,1,2,1,1,1,1,0,0,0,1,0,0,0,0,2.079441542,1,8,3,0.375,5,0.625
3088,3089,2000,Suroccidente,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,1,0,0.0,0,0.0
3100,3101,2000,Suroccidente,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1.386294361,1,4,2,0.5,3,0.75
3101,3102,2000,Suroccidente,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1.386294361,1,4,0,0.0,1,0.25
3102,3103,2000,Suroccidente,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1.945910149,1,7,1,0.14285714285714285,2,0.2857142857142857
3103,3104,2000,Suroccidente,0,0,1,1,1,2,1,1,1,0,1,1,0,0,2.302585093,1,10,0,0.0,2,0.2
3104,3105,2000,Suroccidente,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806,1,2,0,0.0,0,0.0
3105,3106,2000,Suroccidente,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.6931471806,1,2,0,0.0,0,0.0
3106,3107,2000,Suroccidente,1,2,0,0,0,0,0,1,1,0,0,0,0,0,1.609437912,1,5,3,0.6,3,0.6
3107,3108,2000,Suroccidente,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1.791759469,1,6,1,0.16666666666666666,3,0.5
3108,3109,2000,Suroccidente,0,1,2,0,0,1,1,0,0,0,1,1,0,0,1.945910149,1,7,1,0.14285714285714285,3,0.42857142857142855
3109,3110,2000,Suroccidente,0,0,0,0,0,0,0,0,1,1,1,0,2,1,1.791759469,1,6,0,0.0,0,0.0
3110,3111,2000,Suroccidente,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1.386294361,1,4,0,0.0,1,0.25
3111,3112,2000,Suroccidente,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1.609437912,1,5,2,0.4,3,0.6
3112,3113,2000,Suroccidente,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1.098612289,1,3,1,0.3333333333333333,1,0.3333333333333333
3113,3114,2000,Suroccidente,0,0,0,0,1,2,1,2,0,0,1,1,1,1,2.302585093,1,10,0,0.0,0,0.0
3114,3115,2000,Suroccidente,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289,1,3,1,0.3333333333333333,1,0.3333333333333333
3115,3116,2000,Suroccidente,0,0,2,1,0,0,0,0,0,1,1,0,0,0,1.609437912,1,5,0,0.0,3,0.6
3116,3117,2000,Suroccidente,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806,1,2,0,0.0,0,0.0
3117,3118,2000,Suroccidente,0,0,0,2,0,1,2,0,0,0,0,0,1,1,1.945910149,1,7,0,0.0,2,0.2857142857142857
3118,3119,2000,Suroccidente,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.6931471806,1,2,0,0.0,1,0.5
3119,3120,2000,Suroccidente,0,0,0,0,0,0,0,1,3,1,0,0,1,1,1.945910149,1,7,0,0.0,0,0.0
3120,3121,2000,Suroccidente,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.6931471806,1,2,0,0.0,0,0.0
3121,3122,2000,Suroccidente,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1.609437912,1,5,1,0.2,3,0.6
3122,3123,2000,Suroccidente,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.098612289,1,3,0,0.0,1,0.3333333333333333
3123,3124,2000,Suroccidente,0,0,0,1,0,1,0,0,1,3,1,1,0,0,2.079441542,1,8,0,0.0,1,0.125
3124,3125,2000,Suroccidente,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1.098612289,1,3,0,0.0,0,0.0
3125,3126,2000,Suroccidente,0,0,0,0,0,1,0,2,0,1,0,1,0,0,1.609437912,1,5,0,0.0,0,0.0
3126,3127,2000,Suroccidente,1,2,0,0,0,0,0,0,1,1,0,0,0,0,1.609437912,1,5,3,0.6,3,0.6
3127,3128,2000,Suroccidente,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1.386294361,1,4,2,0.5,2,0.5
3128,3129,2000,Suroccidente,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1.386294361,1,4,0,0.0,1,0.25
3129,3130,2000,Suroccidente,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1.791759469,1,6,0,0.0,0,0.0
3130,3131,2000,Suroccidente,1,0,0,0,0,0,2,0,1,1,1,0,0,2,2.079441542,1,8,1,0.125,1,0.125
3131,3132,2000,Suroccidente,1,0,0,0,0,0,1,0,1,2,0,0,0,1,1.791759469,1,6,1,0.16666666666666666,1,0.16666666666666666
3132,3133,2000,Suroccidente,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1.609437912,1,5,0,0.0,0,0.0
3133,3134,2000,Suroccidente,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1.098612289,1,3,1,0.3333333333333333,2,0.6666666666666666
3134,3135,2000,Suroccidente,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1.791759469,1,6,1,0.16666666666666666,2,0.3333333333333333
3135,3136,2000,Suroccidente,0,0,0,1,0,2,1,0,0,0,0,0,1,1,1.791759469,1,6,0,0.0,1,0.16666666666666666
3136,3137,2000,Suroccidente,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1.386294361,1,4,0,0.0,0,0.0
3137,3138,2000,Suroccidente,0,0,0,0,1,2,0,1,0,0,0,1,0,1,1.791759469,1,6,0,0.0,0,0.0
3138,3139,2000,Suroccidente,0,1,0,2,0,2,0,2,0,2,0,0,0,0,2.197224577,1,9,1,0.1111111111111111,3,0.3333333333333333
3139,3140,2000,Suroccidente,0,0,0,0,0,2,0,2,1,0,0,1,1,0,1.945910149,1,7,0,0.0,0,0.0
3140,3141,2000,Suroccidente,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1.386294361,1,4,0,0.0,0,0.0
3141,3142,2000,Suroccidente,0,0,0,0,2,0,0,2,0,0,0,1,0,0,1.609437912,1,5,0,0.0,0,0.0
3142,3143,2000,Suroccidente,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1.609437912,1,5,0,0.0,1,0.2
3143,3144,2000,Suroccidente,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1.791759469,1,6,0,0.0,0,0.0
3144,3145,2000,Suroccidente,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1.386294361,1,4,2,0.5,2,0.5
3145,3146,2000,Suroccidente,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1.386294361,1,4,0,0.0,0,0.0
3179,3180,2000,Suroccidente,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1.791759469,1,6,1,0.16666666666666666,1,0.16666666666666666
3180,3181,2000,Suroccidente,2,1,0,0,0,0,0,0,1,1,0,0,0,0,1.609437912,1,5,3,0.6,3,0.6
3181,3182,2000,Suroccidente,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1.791759469,1,6,0,0.0,1,0.16666666666666666
3182,3183,2000,Suroccidente,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1.386294361,1,4,0,0.0,0,0.0
